"seed","file","fdr_col","threshold","target_pass","target_total","decoy_pass","decoy_total"
62,"drep_tcell100p_scored_target_seed62_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
62,"tcell0pt3p_scored_target_seed62_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
62,"tcell10p_scored_target_seed62_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,26,132,0,0
62,"tcell1p_scored_target_seed62_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
62,"tcell30p_scored_target_seed62_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,55,132,0,0
62,"tcell3p_scored_target_seed62_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,6,132,0,0
62,"drep_tcell100p_scored_target_seed62_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
62,"tcell0pt3p_scored_target_seed62_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,29,132,0,0
62,"tcell10p_scored_target_seed62_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,68,132,0,0
62,"tcell1p_scored_target_seed62_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,7,132,0,0
62,"tcell30p_scored_target_seed62_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,97,132,0,0
62,"tcell3p_scored_target_seed62_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,52,132,0,0
63,"drep_tcell100p_scored_target_seed63_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
63,"tcell0pt3p_scored_target_seed63_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
63,"tcell10p_scored_target_seed63_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,29,132,0,0
63,"tcell1p_scored_target_seed63_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
63,"tcell30p_scored_target_seed63_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,55,132,0,0
63,"tcell3p_scored_target_seed63_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,6,132,0,0
63,"drep_tcell100p_scored_target_seed63_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
63,"tcell0pt3p_scored_target_seed63_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,35,132,0,0
63,"tcell10p_scored_target_seed63_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,71,132,0,0
63,"tcell1p_scored_target_seed63_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,18,132,0,0
63,"tcell30p_scored_target_seed63_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,96,132,0,0
63,"tcell3p_scored_target_seed63_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,49,132,0,0
64,"drep_tcell100p_scored_target_seed64_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
64,"tcell0pt3p_scored_target_seed64_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
64,"tcell10p_scored_target_seed64_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,27,132,0,0
64,"tcell1p_scored_target_seed64_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
64,"tcell30p_scored_target_seed64_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,53,132,0,0
64,"tcell3p_scored_target_seed64_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,8,132,0,0
64,"drep_tcell100p_scored_target_seed64_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
64,"tcell0pt3p_scored_target_seed64_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,32,132,0,0
64,"tcell10p_scored_target_seed64_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,69,132,0,0
64,"tcell1p_scored_target_seed64_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,20,132,0,0
64,"tcell30p_scored_target_seed64_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,96,132,0,0
64,"tcell3p_scored_target_seed64_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,50,132,0,0
65,"drep_tcell100p_scored_target_seed65_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,77,132,0,0
65,"tcell0pt3p_scored_target_seed65_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
65,"tcell10p_scored_target_seed65_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,26,132,0,0
65,"tcell1p_scored_target_seed65_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
65,"tcell30p_scored_target_seed65_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,53,132,0,0
65,"tcell3p_scored_target_seed65_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
65,"drep_tcell100p_scored_target_seed65_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
65,"tcell0pt3p_scored_target_seed65_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,33,132,0,0
65,"tcell10p_scored_target_seed65_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,70,132,0,0
65,"tcell1p_scored_target_seed65_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,20,132,0,0
65,"tcell30p_scored_target_seed65_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,97,132,0,0
65,"tcell3p_scored_target_seed65_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,44,132,0,0
66,"drep_tcell100p_scored_target_seed66_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
66,"tcell0pt3p_scored_target_seed66_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
66,"tcell10p_scored_target_seed66_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,27,132,0,0
66,"tcell1p_scored_target_seed66_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
66,"tcell30p_scored_target_seed66_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,56,132,0,0
66,"tcell3p_scored_target_seed66_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,5,132,0,0
66,"drep_tcell100p_scored_target_seed66_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
66,"tcell0pt3p_scored_target_seed66_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,36,132,0,0
66,"tcell10p_scored_target_seed66_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,70,132,0,0
66,"tcell1p_scored_target_seed66_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,13,132,0,0
66,"tcell30p_scored_target_seed66_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,97,132,0,0
66,"tcell3p_scored_target_seed66_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,50,132,0,0
67,"drep_tcell100p_scored_target_seed67_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
67,"tcell0pt3p_scored_target_seed67_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
67,"tcell10p_scored_target_seed67_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,28,132,0,0
67,"tcell1p_scored_target_seed67_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
67,"tcell30p_scored_target_seed67_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,56,132,0,0
67,"tcell3p_scored_target_seed67_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,7,132,0,0
67,"drep_tcell100p_scored_target_seed67_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,117,132,0,0
67,"tcell0pt3p_scored_target_seed67_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,36,132,0,0
67,"tcell10p_scored_target_seed67_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,72,132,0,0
67,"tcell1p_scored_target_seed67_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,13,132,0,0
67,"tcell30p_scored_target_seed67_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,96,132,0,0
67,"tcell3p_scored_target_seed67_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,50,132,0,0
68,"drep_tcell100p_scored_target_seed68_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
68,"tcell0pt3p_scored_target_seed68_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
68,"tcell10p_scored_target_seed68_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,30,132,0,0
68,"tcell1p_scored_target_seed68_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
68,"tcell30p_scored_target_seed68_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,54,132,0,0
68,"tcell3p_scored_target_seed68_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,5,132,0,0
68,"drep_tcell100p_scored_target_seed68_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
68,"tcell0pt3p_scored_target_seed68_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,33,132,0,0
68,"tcell10p_scored_target_seed68_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,71,132,0,0
68,"tcell1p_scored_target_seed68_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,17,132,0,0
68,"tcell30p_scored_target_seed68_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,96,132,0,0
68,"tcell3p_scored_target_seed68_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,51,132,0,0
69,"drep_tcell100p_scored_target_seed69_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
69,"tcell0pt3p_scored_target_seed69_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
69,"tcell10p_scored_target_seed69_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,24,132,0,0
69,"tcell1p_scored_target_seed69_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
69,"tcell30p_scored_target_seed69_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,55,132,0,0
69,"tcell3p_scored_target_seed69_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,5,132,0,0
69,"drep_tcell100p_scored_target_seed69_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
69,"tcell0pt3p_scored_target_seed69_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,33,132,0,0
69,"tcell10p_scored_target_seed69_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,69,132,0,0
69,"tcell1p_scored_target_seed69_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,18,132,0,0
69,"tcell30p_scored_target_seed69_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,97,132,0,0
69,"tcell3p_scored_target_seed69_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,46,132,0,0
70,"drep_tcell100p_scored_target_seed70_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,77,132,0,0
70,"tcell0pt3p_scored_target_seed70_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
70,"tcell10p_scored_target_seed70_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,28,132,0,0
70,"tcell1p_scored_target_seed70_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
70,"tcell30p_scored_target_seed70_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,54,132,0,0
70,"tcell3p_scored_target_seed70_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,5,132,0,0
70,"drep_tcell100p_scored_target_seed70_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,117,132,0,0
70,"tcell0pt3p_scored_target_seed70_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,37,132,0,0
70,"tcell10p_scored_target_seed70_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,71,132,0,0
70,"tcell1p_scored_target_seed70_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,12,132,0,0
70,"tcell30p_scored_target_seed70_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,96,132,0,0
70,"tcell3p_scored_target_seed70_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,49,132,0,0
71,"drep_tcell100p_scored_target_seed71_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
71,"tcell0pt3p_scored_target_seed71_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
71,"tcell10p_scored_target_seed71_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,27,132,0,0
71,"tcell1p_scored_target_seed71_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
71,"tcell30p_scored_target_seed71_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,55,132,0,0
71,"tcell3p_scored_target_seed71_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,4,132,0,0
71,"drep_tcell100p_scored_target_seed71_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,117,132,0,0
71,"tcell0pt3p_scored_target_seed71_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,36,132,0,0
71,"tcell10p_scored_target_seed71_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,71,132,0,0
71,"tcell1p_scored_target_seed71_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,13,132,0,0
71,"tcell30p_scored_target_seed71_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,97,132,0,0
71,"tcell3p_scored_target_seed71_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,51,132,0,0
72,"drep_tcell100p_scored_target_seed72_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
72,"tcell0pt3p_scored_target_seed72_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
72,"tcell10p_scored_target_seed72_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,24,132,0,0
72,"tcell1p_scored_target_seed72_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
72,"tcell30p_scored_target_seed72_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,54,132,0,0
72,"tcell3p_scored_target_seed72_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,12,132,0,0
72,"drep_tcell100p_scored_target_seed72_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
72,"tcell0pt3p_scored_target_seed72_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,39,132,0,0
72,"tcell10p_scored_target_seed72_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,70,132,0,0
72,"tcell1p_scored_target_seed72_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,25,132,0,0
72,"tcell30p_scored_target_seed72_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,96,132,0,0
72,"tcell3p_scored_target_seed72_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,53,132,0,0
73,"drep_tcell100p_scored_target_seed73_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
73,"tcell0pt3p_scored_target_seed73_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
73,"tcell10p_scored_target_seed73_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,25,132,0,0
73,"tcell1p_scored_target_seed73_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
73,"tcell30p_scored_target_seed73_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,54,132,0,0
73,"tcell3p_scored_target_seed73_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,5,132,0,0
73,"drep_tcell100p_scored_target_seed73_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,117,132,0,0
73,"tcell0pt3p_scored_target_seed73_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,39,132,0,0
73,"tcell10p_scored_target_seed73_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,69,132,0,0
73,"tcell1p_scored_target_seed73_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,11,132,0,0
73,"tcell30p_scored_target_seed73_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,97,132,0,0
73,"tcell3p_scored_target_seed73_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,48,132,0,0
74,"drep_tcell100p_scored_target_seed74_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
74,"tcell0pt3p_scored_target_seed74_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
74,"tcell10p_scored_target_seed74_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,27,132,0,0
74,"tcell1p_scored_target_seed74_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
74,"tcell30p_scored_target_seed74_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,54,132,0,0
74,"tcell3p_scored_target_seed74_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,4,132,0,0
74,"drep_tcell100p_scored_target_seed74_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
74,"tcell0pt3p_scored_target_seed74_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,32,132,0,0
74,"tcell10p_scored_target_seed74_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,70,132,0,0
74,"tcell1p_scored_target_seed74_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,16,132,0,0
74,"tcell30p_scored_target_seed74_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,96,132,0,0
74,"tcell3p_scored_target_seed74_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,47,132,0,0
75,"drep_tcell100p_scored_target_seed75_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
75,"tcell0pt3p_scored_target_seed75_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
75,"tcell10p_scored_target_seed75_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,29,132,0,0
75,"tcell1p_scored_target_seed75_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
75,"tcell30p_scored_target_seed75_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,53,132,0,0
75,"tcell3p_scored_target_seed75_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,6,132,0,0
75,"drep_tcell100p_scored_target_seed75_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
75,"tcell0pt3p_scored_target_seed75_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,24,132,0,0
75,"tcell10p_scored_target_seed75_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,71,132,0,0
75,"tcell1p_scored_target_seed75_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,16,132,0,0
75,"tcell30p_scored_target_seed75_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,96,132,0,0
75,"tcell3p_scored_target_seed75_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,52,132,0,0
76,"drep_tcell100p_scored_target_seed76_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
76,"tcell0pt3p_scored_target_seed76_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
76,"tcell10p_scored_target_seed76_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,27,132,0,0
76,"tcell1p_scored_target_seed76_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
76,"tcell30p_scored_target_seed76_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,56,132,0,0
76,"tcell3p_scored_target_seed76_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,12,132,0,0
76,"drep_tcell100p_scored_target_seed76_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
76,"tcell0pt3p_scored_target_seed76_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,38,132,0,0
76,"tcell10p_scored_target_seed76_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,69,132,0,0
76,"tcell1p_scored_target_seed76_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,18,132,0,0
76,"tcell30p_scored_target_seed76_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,97,132,0,0
76,"tcell3p_scored_target_seed76_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,54,132,0,0
77,"drep_tcell100p_scored_target_seed77_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
77,"tcell0pt3p_scored_target_seed77_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
77,"tcell10p_scored_target_seed77_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,28,132,0,0
77,"tcell1p_scored_target_seed77_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
77,"tcell30p_scored_target_seed77_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,55,132,0,0
77,"tcell3p_scored_target_seed77_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,6,132,0,0
77,"drep_tcell100p_scored_target_seed77_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
77,"tcell0pt3p_scored_target_seed77_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,35,132,0,0
77,"tcell10p_scored_target_seed77_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,70,132,0,0
77,"tcell1p_scored_target_seed77_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,15,132,0,0
77,"tcell30p_scored_target_seed77_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,97,132,0,0
77,"tcell3p_scored_target_seed77_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,50,132,0,0
78,"drep_tcell100p_scored_target_seed78_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
78,"tcell0pt3p_scored_target_seed78_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
78,"tcell10p_scored_target_seed78_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,25,132,0,0
78,"tcell1p_scored_target_seed78_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
78,"tcell30p_scored_target_seed78_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,54,132,0,0
78,"tcell3p_scored_target_seed78_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,7,132,0,0
78,"drep_tcell100p_scored_target_seed78_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
78,"tcell0pt3p_scored_target_seed78_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,34,132,0,0
78,"tcell10p_scored_target_seed78_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,70,132,0,0
78,"tcell1p_scored_target_seed78_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,9,132,0,0
78,"tcell30p_scored_target_seed78_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,96,132,0,0
78,"tcell3p_scored_target_seed78_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,49,132,0,0
79,"drep_tcell100p_scored_target_seed79_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
79,"tcell0pt3p_scored_target_seed79_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
79,"tcell10p_scored_target_seed79_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,30,132,0,0
79,"tcell1p_scored_target_seed79_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
79,"tcell30p_scored_target_seed79_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,52,132,0,0
79,"tcell3p_scored_target_seed79_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,2,132,0,0
79,"drep_tcell100p_scored_target_seed79_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,117,132,0,0
79,"tcell0pt3p_scored_target_seed79_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,32,132,0,0
79,"tcell10p_scored_target_seed79_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,70,132,0,0
79,"tcell1p_scored_target_seed79_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,18,132,0,0
79,"tcell30p_scored_target_seed79_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,95,132,0,0
79,"tcell3p_scored_target_seed79_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,45,132,0,0
80,"drep_tcell100p_scored_target_seed80_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
80,"tcell0pt3p_scored_target_seed80_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
80,"tcell10p_scored_target_seed80_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,23,132,0,0
80,"tcell1p_scored_target_seed80_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
80,"tcell30p_scored_target_seed80_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,56,132,0,0
80,"tcell3p_scored_target_seed80_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,6,132,0,0
80,"drep_tcell100p_scored_target_seed80_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
80,"tcell0pt3p_scored_target_seed80_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,29,132,0,0
80,"tcell10p_scored_target_seed80_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,68,132,0,0
80,"tcell1p_scored_target_seed80_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,25,132,0,0
80,"tcell30p_scored_target_seed80_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,97,132,0,0
80,"tcell3p_scored_target_seed80_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,51,132,0,0
81,"drep_tcell100p_scored_target_seed81_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
81,"tcell0pt3p_scored_target_seed81_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
81,"tcell10p_scored_target_seed81_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,28,132,0,0
81,"tcell1p_scored_target_seed81_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
81,"tcell30p_scored_target_seed81_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,54,132,0,0
81,"tcell3p_scored_target_seed81_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,9,132,0,0
81,"drep_tcell100p_scored_target_seed81_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
81,"tcell0pt3p_scored_target_seed81_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,35,132,0,0
81,"tcell10p_scored_target_seed81_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,69,132,0,0
81,"tcell1p_scored_target_seed81_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,23,132,0,0
81,"tcell30p_scored_target_seed81_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,96,132,0,0
81,"tcell3p_scored_target_seed81_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,51,132,0,0
82,"drep_tcell100p_scored_target_seed82_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
82,"tcell0pt3p_scored_target_seed82_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
82,"tcell10p_scored_target_seed82_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,28,132,0,0
82,"tcell1p_scored_target_seed82_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
